2theta,Intensity
45.32,11.3333
45.34,8.66667
45.36,9.33333
45.38,10
45.4,11.3333
45.42,11.3333
45.44,12
45.46,10
45.48,8.66667
45.5,10
45.52,8.66667
45.54,8.66667
45.56,9.33333
45.58,8.66667
45.6,8.66667
45.62,9.33333
45.64,8.66667
45.66,12
45.68,15.3333
45.7,15.3333
45.72,16
45.74,22
45.76,26
45.78,26.6667
45.8,27.3333
45.82,26.6667
45.84,21.3333
45.86,22.6667
45.88,28
45.9,21.3333
45.92,14
45.94,18.6667
45.96,22.6667
45.98,19.3333
46,15.3333
46.02,13.3333
46.04,15.3333
46.06,12.6667
46.08,12.6667
46.1,14
46.12,16.6667
46.14,20.6667
46.16,21.3333
46.18,22.6667
46.2,26
46.22,31.3333
46.24,34.6667
46.26,30
46.28,30.6667
46.3,25.3333
46.32,20.6667
46.34,24
46.36,24.6667
46.38,19.3333
46.4,21.3333
46.42,16
46.44,12
46.46,14
46.48,12
46.5,12
46.52,8.66667
46.54,8.66667
46.56,6.66667
46.58,8
46.6,8.66667
46.62,6.66667
46.64,8.66667
46.66,8
46.68,9.33333
46.7,6
46.72,6
46.74,6.66667
46.76,10
46.78,8.66667
46.8,7.33333
46.82,6.66667
46.84,4.66667
46.86,7.33333
46.88,7.33333
46.9,7.33333
46.92,9.33333
46.94,8
46.96,5.33333
46.98,8
47,8.66667
47.02,9.33333
47.04,10.6667
47.06,8.66667
47.08,8.66667
47.1,10
47.12,10
47.14,8.66667
47.16,7.33333
47.18,8.66667
47.2,5.33333
47.22,6.66667
47.24,6.66667
47.26,9.33333
47.28,6.66667
47.3,7.33333
47.32,6.66667
47.34,6
47.36,6.66667
47.38,4.66667
47.4,4.66667
47.42,8.66667
47.44,10.6667
47.46,8.66667
47.48,5.33333
47.5,2.66667
47.52,4
47.54,6.66667
47.56,8
47.58,8.66667
47.6,6
47.62,7.33333
47.64,8
47.66,7.33333
47.68,8.66667
47.7,8
47.72,4
47.74,6
47.76,8
47.78,6
47.8,9.33333
47.82,8
47.84,6.66667
47.86,6.66667
47.88,6
47.9,6
47.92,7.33333
47.94,3.33333
47.96,5.33333
47.98,9.33333
48,12
48.02,10
48.04,9.33333
48.06,9.33333
48.08,13.3333
48.1,7.33333
48.12,14
48.14,12
48.16,13.3333
48.18,14
48.2,8.66667
48.22,14
48.24,12
48.26,10.6667
48.28,13.3333
48.3,14.6667
48.32,12.6667
48.34,16.6667
48.36,12
48.38,12
48.4,12
48.42,12
48.44,16.6667
48.46,10
48.48,13.3333
48.5,15.3333
48.52,10.6667
48.54,8
48.56,12
48.58,10.6667
48.6,11.3333
48.62,13.3333
48.64,14.6667
48.66,10.6667
48.68,13.3333
48.7,12.6667
48.72,12
48.74,18.6667
48.76,23.3333
48.78,24
48.8,33.3333
48.82,28
48.84,22.6667
48.86,48
48.88,49.3333
48.9,56
48.92,69.3333
48.94,76.6667
48.96,86
48.98,105.333
49,114.667
49.02,126
49.04,114.667
49.06,104.667
49.08,114
49.1,90
49.12,78
49.14,75.3333
49.16,85.3333
49.18,63.3333
49.2,51.3333
49.22,42.6667
49.24,41.3333
49.26,22.6667
49.28,18
49.3,17.3333
49.32,16
49.34,15.3333
49.36,16.6667
49.38,11.3333
49.4,12.6667
49.42,13.3333
49.44,7.33333
49.46,12.6667
49.48,15.3333
49.5,10.6667
49.52,14.6667
49.54,12
49.56,10
49.58,11.3333
49.6,12.6667
49.62,10.6667
49.64,13.3333
49.66,16
49.68,18
49.7,17.3333
49.72,21.3333
49.74,23.3333
49.76,16.6667
49.78,22
49.8,18
49.82,20
49.84,18
49.86,18.6667
49.88,15.3333
49.9,14
49.92,17.3333
49.94,22
49.96,16
49.98,18
50,19.3333
50.02,17.3333
50.04,18.6667
50.06,16.6667
50.08,12.6667
50.1,17.3333
50.12,16.6667
50.14,16.6667
50.16,22.6667
50.18,22.6667
50.2,27.3333
50.22,27.3333
50.24,28.6667
50.26,33.3333
50.28,45.3333
50.3,58.6667
50.32,62.6667
50.34,90.6667
50.36,101.333
50.38,108.667
50.4,107.333
50.42,120
50.44,102.667
50.46,88.6667
50.48,74.6667
50.5,74
50.52,75.3333
50.54,68.6667
50.56,60
50.58,46
50.6,41.3333
50.62,26
50.64,25.3333
50.66,12
50.68,13.3333
50.7,12
50.72,15.3333
50.74,13.3333
50.76,12.6667
50.78,11.3333
50.8,10
50.82,10
50.84,7.33333
50.86,10.6667
50.88,11.3333
50.9,8.66667
50.92,10
50.94,7.33333
50.96,10.6667
50.98,10
51,10
51.02,10
51.04,9.33333
51.06,10.6667
51.08,8
51.1,8.66667
51.12,6.66667
51.14,8.66667
51.16,7.33333
51.18,7.33333
51.2,8
51.22,7.33333
51.24,11.3333
51.26,12.6667
51.28,8.66667
51.3,7.33333
51.32,8.66667
51.34,7.33333
51.36,10
51.38,10.6667
51.4,8.66667
51.42,8
51.44,10
51.46,8.66667
51.48,8.66667
51.5,10
51.52,8.66667
51.54,9.33333
51.56,8
51.58,7.33333
51.6,10.6667
51.62,10.6667
51.64,9.33333
51.66,12
51.68,12
51.7,14.6667
51.72,18.6667
51.74,18.6667
51.76,15.3333
51.78,17.3333
51.8,16
51.82,14
51.84,15.3333
51.86,13.3333
51.88,10.6667
51.9,9.33333
51.92,12
51.94,11.3333
51.96,10
51.98,10.6667
52,8
52.02,6
52.04,7.33333
52.06,8
52.08,8
52.1,8.66667
52.12,8.66667
52.14,8
52.16,8.66667
52.18,5.33333
52.2,6.66667
52.22,8
52.24,7.33333
52.26,6.66667
52.28,6.66667
52.3,6
52.32,6.66667
52.34,6.66667
52.36,9.33333
52.38,10
52.4,6.66667
52.42,7.33333
52.44,7.33333
52.46,7.33333
52.48,10
52.5,12.6667
52.52,14
52.54,11.3333
52.56,9.33333
52.58,12
52.6,13.3333
52.62,12
52.64,10
52.66,12
52.68,16.6667
52.7,18
52.72,17.3333
52.74,17.3333
52.76,18
52.78,16.6667
52.8,16.6667
52.82,15.3333
52.84,16
52.86,18.6667
52.88,16
52.9,16
52.92,17.3333
52.94,14.6667
52.96,13.3333
52.98,12.6667
53,13.3333
53.02,14
53.04,13.3333
53.06,15.3333
53.08,18.6667
53.1,20
53.12,21.3333
53.14,26
53.16,30
53.18,27.3333
53.2,37.3333
53.22,47.3333
53.24,49.3333
53.26,59.3333
53.28,61.3333
53.3,56
53.32,64
53.34,72.6667
53.36,70.6667
53.38,76
53.4,93.3333
53.42,115.333
53.44,142.667
53.46,168
53.48,178
53.5,159.333
53.52,140.667
53.54,138.667
53.56,129.333
53.58,111.333
53.6,107.333
53.62,105.333
53.64,110
53.66,90.6667
53.68,64.6667
53.7,54.6667
53.72,44.6667
53.74,38.6667
53.76,34.6667
53.78,30.6667
53.8,28
53.82,26
53.84,26.6667
53.86,22
53.88,20.6667
53.9,17.3333
53.92,13.3333
53.94,14
53.96,14
53.98,10.6667
54,12
54.02,14
54.04,13.3333
54.06,12
54.08,12
54.1,15.3333
54.12,14
54.14,10.6667
54.16,10.6667
54.18,10.6667
54.2,12
54.22,12
54.24,11.3333
54.26,12.6667
54.28,12
54.3,10.6667
54.32,12.6667
54.34,13.3333
54.36,14
54.38,15.3333
54.4,14.6667
54.42,14.6667
54.44,13.3333
54.46,16
54.48,16
54.5,14
54.52,14.6667
54.54,9.33333
54.56,10
54.58,8
54.6,12.6667
54.62,15.3333
54.64,11.3333
54.66,13.3333
54.68,14.6667
54.7,11.3333
54.72,12
54.74,10.6667
54.76,12.6667
54.78,17.3333
54.8,10
54.82,14
54.84,12.6667
54.86,14.6667
54.88,17.3333
54.9,16
54.92,12
54.94,13.3333
54.96,18
54.98,23.3333
55,25.3333
55.02,27.3333
55.04,28.6667
55.06,37.3333
55.08,39.3333
55.1,47.3333
55.12,60
55.14,69.3333
55.16,69.3333
55.18,86
55.2,102.667
55.22,96
55.24,93.3333
55.26,84.6667
55.28,72.6667
55.3,74
55.32,71.3333
55.34,64
55.36,55.3333
55.38,67.3333
55.4,68
55.42,48.6667
55.44,38.6667
55.46,44.6667
55.48,42
55.5,42
55.52,31.3333
55.54,38.6667
55.56,38
55.58,42.6667
55.6,38
55.62,32.6667
55.64,26.6667
55.66,34
55.68,30
55.7,32.6667
55.72,29.3333
55.74,26
55.76,30.6667
55.78,22.6667
55.8,22
55.82,16.6667
55.84,19.3333
55.86,26
55.88,24
55.9,32.6667
55.92,31.3333
55.94,28
55.96,28
55.98,25.3333
56,20.6667
56.02,22
56.04,18.6667
56.06,18
56.08,26
56.1,20
56.12,22
56.14,17.3333
56.16,20
56.18,12.6667
56.2,17.3333
56.22,14.6667
56.24,23.3333
56.26,20
56.28,12.6667
56.3,10
56.32,13.3333
56.34,9.33333
56.36,9.33333
56.38,14
56.4,8.66667
56.42,12
56.44,11.3333
56.46,12
56.48,10
56.5,9.33333
56.52,16.6667
56.54,8.66667
56.56,10
56.58,6.66667
56.6,7.33333
56.62,9.33333
56.64,10.6667
56.66,12
56.68,14
56.7,12
56.72,12
56.74,12
56.76,8.66667
56.78,10.6667
56.8,8.66667
56.82,9.33333
56.84,10
56.86,6.66667
56.88,5.33333
56.9,10
56.92,10.6667
56.94,11.3333
56.96,10
56.98,10.6667
57,7.33333
57.02,11.3333
57.04,12
57.06,10
57.08,16
57.1,12.6667
57.12,9.33333
57.14,18
57.16,19.3333
57.18,24
57.2,26.6667
57.22,30
57.24,30
57.26,30.6667
57.28,37.3333
57.3,36.6667
57.32,39.3333
57.34,47.3333
57.36,38.6667
57.38,35.3333
57.4,34
57.42,36.6667
57.44,34.6667
57.46,33.3333
57.48,30.6667
57.5,26
57.52,32
57.54,25.3333
57.56,17.3333
57.58,22
57.6,18
57.62,20
57.64,27.3333
57.66,20
57.68,18.6667
57.7,18
57.72,15.3333
57.74,18
57.76,22.6667
57.78,32.6667
57.8,31.3333
57.82,34.6667
57.84,35.3333
57.86,43.3333
57.88,46.6667
57.9,57.3333
57.92,69.3333
57.94,83.3333
57.96,100.667
57.98,120.667
58,147.333
58.02,210.667
58.04,234.667
58.06,266
58.08,282
58.1,226
58.12,210
58.14,166
58.16,155.333
58.18,146
58.2,155.333
58.22,168.667
58.24,134.667
58.26,126.667
58.28,114
58.3,78
58.32,44.6667
58.34,40.6667
58.36,39.3333
58.38,28
58.4,30.6667
58.42,18.6667
58.44,26
58.46,22
58.48,17.3333
58.5,18.6667
58.52,18.6667
58.54,16.6667
58.56,13.3333
58.58,19.3333
58.6,14
58.62,15.3333
58.64,12
58.66,16
58.68,9.33333
58.7,10
58.72,11.3333
58.74,14
58.76,11.3333
58.78,10
58.8,14
58.82,4.66667
58.84,10
58.86,8.66667
58.88,10.6667
58.9,14
58.92,10.6667
58.94,14.6667
58.96,15.3333
58.98,16
59,14
59.02,16
59.04,22.6667
59.06,12.6667
59.08,19.3333
59.1,20
59.12,23.3333
59.14,22
59.16,14.6667
59.18,26
59.2,22.6667
59.22,24
59.24,16.6667
59.26,17.3333
59.28,19.3333
59.3,12.6667
59.32,12
59.34,18.6667
59.36,12.6667
59.38,19.3333
59.4,10.6667
59.42,10
59.44,8
59.46,10
59.48,17.3333
59.5,16.6667
59.52,12.6667
59.54,10.6667
59.56,6.66667
59.58,12.6667
59.6,12.6667
59.62,12.6667
59.64,12.6667
59.66,9.33333
59.68,12
59.7,12.6667
59.72,8
59.74,8
59.76,9.33333
59.78,12.6667
59.8,9.33333
59.82,13.3333
59.84,7.33333
59.86,12.6667
59.88,10
59.9,12
59.92,16
59.94,16
59.96,10.6667
59.98,18.6667
60,18.6667

