2theta,Intensity
41.44,6.66667
41.46,4.16667
41.48,7.5
41.5,6.66667
41.52,5.83333
41.54,8.33333
41.56,10.8333
41.58,10.8333
41.6,14.1667
41.62,17.5
41.64,13.3333
41.66,14.1667
41.68,24.1667
41.7,35
41.72,40
41.74,35
41.76,30
41.78,37.5
41.8,28.3333
41.82,21.6667
41.84,25.8333
41.86,18.3333
41.88,15
41.9,15.8333
41.92,11.6667
41.94,10.8333
41.96,5
41.98,6.66667
42,6.66667
42.02,4.16667
42.04,3.33333
42.06,4.16667
42.08,6.66667
42.1,4.16667
42.12,5
42.14,5.83333
42.16,7.5
42.18,5
42.2,5.83333
42.22,4.16667
42.24,3.33333
42.26,6.66667
42.28,5
42.3,6.66667
42.32,6.66667
42.34,5
42.36,3.33333
42.38,5.83333
42.4,2.5
42.42,6.66667
42.44,3.33333
42.46,7.5
42.48,7.5
42.5,5
42.52,5.83333
42.54,9.16667
42.56,5.83333
42.58,5.83333
42.6,5.83333
42.62,7.5
42.64,7.5
42.66,6.66667
42.68,9.16667
42.7,8.33333
42.72,7.5
42.74,10
42.76,7.5
42.78,7.5
42.8,5.83333
42.82,5
42.84,3.33333
42.86,0.833333
42.88,6.66667
42.9,6.66667
42.92,5
42.94,5.83333
42.96,4.16667
42.98,3.33333
43,4.16667
43.02,5
43.04,5
43.06,6.66667
43.08,7.5
43.1,4.16667
43.12,3.33333
43.14,2.5
43.16,6.66667
43.18,5
43.2,5.83333
43.22,5.83333
43.24,2.5
43.26,3.33333
43.28,4.16667
43.3,5
43.32,6.66667
43.34,5
43.36,3.33333
43.38,5.83333
43.4,5.83333
43.42,5.83333
43.44,6.66667
43.46,4.16667
43.48,5.83333
43.5,5.83333
43.52,6.66667
43.54,6.66667
43.56,5
43.58,5.83333
43.6,5
43.62,6.66667
43.64,5.83333
43.66,4.16667
43.68,2.5
43.7,3.33333
43.72,2.5
43.74,5.83333
43.76,5.83333
43.78,5.83333
43.8,7.5
43.82,8.33333
43.84,7.5
43.86,10
43.88,11.6667
43.9,13.3333
43.92,13.3333
